pipeline,resource,organisation,value,entity
brownfield-land,,local-authority-eng:EAL,172233FUL,1708202
brownfield-land,,local-authority-eng:EAL,172368PAOR,1708203
brownfield-land,,local-authority-eng:EAL,172444FUL,1708204
brownfield-land,,local-authority-eng:EAL,172583PAOR,1708205
brownfield-land,,local-authority-eng:EAL,172705FUL,1708206
brownfield-land,,local-authority-eng:EAL,172965FUL,1708207
brownfield-land,,local-authority-eng:EAL,174187PRDIS,1708208
brownfield-land,,local-authority-eng:EAL,ACT1,1708209
brownfield-land,,local-authority-eng:EAL,ACT2,1708210
brownfield-land,,local-authority-eng:EAL,ACT4,1708211
brownfield-land,,local-authority-eng:EAL,ACT5,1708212
brownfield-land,,local-authority-eng:EAL,ACT6,1708213
brownfield-land,,local-authority-eng:EAL,EAL1,1708214
brownfield-land,,local-authority-eng:EAL,EAL11,1708215
brownfield-land,,local-authority-eng:EAL,EAL12,1708216
brownfield-land,,local-authority-eng:EAL,EAL13,1708217
brownfield-land,,local-authority-eng:EAL,EAL14,1708218
brownfield-land,,local-authority-eng:EAL,EAL15,1708219
brownfield-land,,local-authority-eng:EAL,EAL16,1708220
brownfield-land,,local-authority-eng:EAL,EAL17a,1708221
brownfield-land,,local-authority-eng:EAL,EAL18,1708222
brownfield-land,,local-authority-eng:EAL,EAL19,1708223
brownfield-land,,local-authority-eng:EAL,EAL2,1708224
brownfield-land,,local-authority-eng:EAL,EAL3b,1708225
brownfield-land,,local-authority-eng:EAL,EAL3c,1708226
brownfield-land,,local-authority-eng:EAL,EAL4a,1708227
brownfield-land,,local-authority-eng:EAL,EAL4b,1708228
brownfield-land,,local-authority-eng:EAL,EAL5,1708229
brownfield-land,,local-authority-eng:EAL,EAL7,1708230
brownfield-land,,local-authority-eng:EAL,EAL9,1708231
brownfield-land,,local-authority-eng:EAL,GRE1b,1708232
brownfield-land,,local-authority-eng:EAL,GRE2,1708233
brownfield-land,,local-authority-eng:EAL,HAN1,1708234
brownfield-land,,local-authority-eng:EAL,HAN2a,1708235
brownfield-land,,local-authority-eng:EAL,HAN2b,1708236
brownfield-land,,local-authority-eng:EAL,HAN3,1708237
brownfield-land,,local-authority-eng:EAL,OIS3a,1708238
brownfield-land,,local-authority-eng:EAL,OIS4a,1708239
brownfield-land,,local-authority-eng:EAL,OIS4b,1708240
brownfield-land,,local-authority-eng:EAL,OIS7a,1708241
brownfield-land,,local-authority-eng:EAL,OIS7c,1708242
brownfield-land,,local-authority-eng:EAL,OIS8c,1708243
brownfield-land,,local-authority-eng:EAL,P/2012/0708,1708244
brownfield-land,,local-authority-eng:EAL,P/2014/3193,1708245
brownfield-land,,local-authority-eng:EAL,SOU1,1708246
brownfield-land,,local-authority-eng:EAL,SOU10,1708247
brownfield-land,,local-authority-eng:EAL,SOU2,1708248
brownfield-land,,local-authority-eng:EAL,SOU3a,1708249
brownfield-land,,local-authority-eng:EAL,SOU3b,1708250
brownfield-land,,local-authority-eng:EAL,SOU4,1708251
brownfield-land,,local-authority-eng:EAL,SOU5b,1708252
brownfield-land,,local-authority-eng:EAL,SOU6a,1708253
brownfield-land,,local-authority-eng:EAL,SOU6c,1708254
brownfield-land,,local-authority-eng:EAL,SOU6d,1708255
brownfield-land,,local-authority-eng:EAL,SOU6e,1708256
brownfield-land,,local-authority-eng:EAL,SOU6f,1708257
brownfield-land,,local-authority-eng:EAL,SOU8a,1708258
brownfield-land,,local-authority-eng:EAL,SOU8b,1708259
brownfield-land,,local-authority-eng:EAL,SOU9a,1708260
brownfield-land,,local-authority-eng:HEF,101020,1708261
brownfield-land,,local-authority-eng:HEF,162384,1708262
brownfield-land,,local-authority-eng:HEF,161067,1708263
brownfield-land,,local-authority-eng:HEF,151090,1708264
brownfield-land,,local-authority-eng:HEF,162438,1708265
brownfield-land,,local-authority-eng:HEF,162506,1708266
brownfield-land,,local-authority-eng:HEF,162618,1708267
brownfield-land,,local-authority-eng:HEF,164128,1708268
brownfield-land,,local-authority-eng:HEF,152897,1708269
brownfield-land,,local-authority-eng:HEF,153594,1708270
brownfield-land,,local-authority-eng:HEF,160361,1708271
brownfield-land,,local-authority-eng:HEF,161877,1708272
brownfield-land,,local-authority-eng:HEF,162820,1708273
brownfield-land,,local-authority-eng:HEF,153810,1708274
brownfield-land,,local-authority-eng:HEF,160600,1708275
brownfield-land,,local-authority-eng:HEF,174386,1708276
brownfield-land,,local-authority-eng:HEF,160340,1708277
brownfield-land,,local-authority-eng:HEF,162311,1708278
brownfield-land,,local-authority-eng:HEF,142860,1708279
brownfield-land,,local-authority-eng:HEF,160200,1708280
brownfield-land,,local-authority-eng:HEF,170353,1708281
brownfield-land,,local-authority-eng:HEF,163936,1708282
brownfield-land,,local-authority-eng:HEF,30719,1708283
brownfield-land,,local-authority-eng:HEF,161944,1708284
brownfield-land,,local-authority-eng:HEF,163491,1708285
brownfield-land,,local-authority-eng:HEF,143678,1708286
brownfield-land,,local-authority-eng:HEF,163056,1708287
brownfield-land,,local-authority-eng:HEF,164098,1708288
brownfield-land,,local-authority-eng:HEF,143624,1708289
brownfield-land,,local-authority-eng:HEF,161674,1708290
brownfield-land,,local-authority-eng:HEF,152955,1708291
brownfield-land,,local-authority-eng:HEF,152359,1708292
brownfield-land,,local-authority-eng:HEF,170132,1708293
brownfield-land,,local-authority-eng:HEF,153500,1708294
brownfield-land,,local-authority-eng:HEF,164079,1708295
brownfield-land,,local-authority-eng:HEF,162033,1708296
brownfield-land,,local-authority-eng:HEF,163290,1708297
brownfield-land,,local-authority-eng:HEF,162468,1708298
brownfield-land,,local-authority-eng:HEF,113545,1708299
brownfield-land,,local-authority-eng:HEF,141330,1708300
brownfield-land,,local-authority-eng:HEF,161093,1708301
brownfield-land,,local-authority-eng:HEF,162420,1708302
brownfield-land,,local-authority-eng:HEF,163478,1708303
brownfield-land,,local-authority-eng:HEF,160663,1708304
brownfield-land,,local-authority-eng:HEF,163836,1708305
brownfield-land,,local-authority-eng:HEF,143537,1708306
brownfield-land,,local-authority-eng:HEF,151075,1708307
brownfield-land,,local-authority-eng:HEF,162063,1708308
brownfield-land,,local-authority-eng:HEF,163055,1708309
brownfield-land,,local-authority-eng:HEF,150996,1708310
brownfield-land,,local-authority-eng:HEF,100122,1708311
brownfield-land,,local-authority-eng:HEF,141006,1708312
brownfield-land,,local-authority-eng:HEF,141022,1708313
brownfield-land,,local-authority-eng:HEF,160226,1708314
brownfield-land,,local-authority-eng:HEF,161456,1708315
brownfield-land,,local-authority-eng:HEF,161937,1708316
brownfield-land,,local-authority-eng:HEF,153016,1708317
brownfield-land,,local-authority-eng:HEF,163753,1708318
brownfield-land,,local-authority-eng:HEF,161338,1708319
brownfield-land,,local-authority-eng:HEF,163814,1708320
brownfield-land,,local-authority-eng:HEF,132123,1708321
brownfield-land,,local-authority-eng:HEF,161501,1708322
brownfield-land,,local-authority-eng:HEF,152247,1708323
brownfield-land,,local-authority-eng:HEF,143339,1708324
brownfield-land,,local-authority-eng:HEF,153552,1708325
brownfield-land,,local-authority-eng:HEF,160819,1708326
brownfield-land,,local-authority-eng:HEF,150405,1708327
brownfield-land,,local-authority-eng:HEF,143737,1708328
brownfield-land,,local-authority-eng:HEF,151492,1708329
brownfield-land,,local-authority-eng:HEF,163531,1708330
brownfield-land,,local-authority-eng:HEF,162150,1708331
brownfield-land,,local-authority-eng:HEF,160258,1708332
brownfield-land,,local-authority-eng:HEF,160489,1708333
brownfield-land,,local-authority-eng:HEF,161033,1708334
brownfield-land,,local-authority-eng:HEF,151944,1708335
brownfield-land,,local-authority-eng:HEF,152982,1708336
brownfield-land,,local-authority-eng:HEF,143204,1708337
brownfield-land,,local-authority-eng:HEF,152872,1708338
brownfield-land,,local-authority-eng:HEF,150419,1708339
brownfield-land,,local-authority-eng:HEF,142121,1708340
brownfield-land,,local-authority-eng:HEF,160868,1708341
brownfield-land,,local-authority-eng:HEF,152414,1708342
brownfield-land,,local-authority-eng:HEF,153149,1708343
brownfield-land,,local-authority-eng:HEF,160774,1708344
brownfield-land,,local-authority-eng:HEF,153570,1708345
brownfield-land,,local-authority-eng:HEF,170294,1708346
brownfield-land,,local-authority-eng:HEF,160358,1708347
brownfield-land,,local-authority-eng:HEF,143436,1708348
brownfield-land,,local-authority-eng:HEF,160282,1708349
brownfield-land,,local-authority-eng:HEF,140905,1708350
brownfield-land,,local-authority-eng:HEF,161056,1708351
brownfield-land,,local-authority-eng:HEF,123177,1708352
brownfield-land,,local-authority-eng:HEF,142197,1708353
brownfield-land,,local-authority-eng:HEF,143495,1708354
brownfield-land,,local-authority-eng:HEF,143799,1708355
brownfield-land,,local-authority-eng:HEF,150244,1708356
brownfield-land,,local-authority-eng:HEF,150630,1708357
brownfield-land,,local-authority-eng:HEF,151031,1708358
brownfield-land,,local-authority-eng:HEF,151077,1708359
brownfield-land,,local-authority-eng:HEF,151352,1708360
brownfield-land,,local-authority-eng:HEF,152246,1708361
brownfield-land,,local-authority-eng:HEF,152422,1708362
brownfield-land,,local-authority-eng:HEF,153057,1708363
brownfield-land,,local-authority-eng:HEF,153254,1708364
brownfield-land,,local-authority-eng:HEF,153506,1708365
brownfield-land,,local-authority-eng:HEF,160076,1708366
brownfield-land,,local-authority-eng:HEF,160322,1708367
brownfield-land,,local-authority-eng:HEF,160687,1708368
brownfield-land,,local-authority-eng:HEF,161205,1708369
brownfield-land,,local-authority-eng:HEF,161356,1708370
brownfield-land,,local-authority-eng:HEF,161414,1708371
brownfield-land,,local-authority-eng:HEF,163176,1708372
brownfield-land,,local-authority-eng:HEF,163301,1708373
brownfield-land,,local-authority-eng:HEF,163501,1708374
brownfield-land,,local-authority-eng:HEF,163555,1708375
brownfield-land,,local-authority-eng:HEF,163719,1708376
brownfield-land,,local-authority-eng:HEF,163751,1708377
brownfield-land,,local-authority-eng:HEF,164042,1708378
brownfield-land,,local-authority-eng:HEF,164105,1708379
brownfield-land,,local-authority-eng:HEF,164135,1708380
brownfield-land,,local-authority-eng:HEF,164111,1708381
brownfield-land,,local-authority-eng:HEF,170350,1708382
brownfield-land,,local-authority-eng:HEF,130784,1708383
brownfield-land,,local-authority-eng:HEF,131206,1708384
brownfield-land,,local-authority-eng:HEF,150055,1708385
brownfield-land,,local-authority-eng:HEF,150234,1708386
brownfield-land,,local-authority-eng:HEF,152308,1708387
brownfield-land,,local-authority-eng:HEF,153001,1708388
brownfield-land,,local-authority-eng:HEF,153155,1708389
brownfield-land,,local-authority-eng:HEF,153797,1708390
brownfield-land,,local-authority-eng:HEF,161429,1708391
brownfield-land,,local-authority-eng:HEF,161967,1708392
brownfield-land,,local-authority-eng:HEF,162035,1708393
brownfield-land,,local-authority-eng:HEF,160948,1708394
brownfield-land,,local-authority-eng:HEF,152524,1708395
brownfield-land,,local-authority-eng:HEF,161262,1708396
brownfield-land,,local-authority-eng:SLF,S/BAR/003,1708397
brownfield-land,,local-authority-eng:SLF,S/BAR/004,1708398
brownfield-land,,local-authority-eng:SLF,S/BAR/009,1708399
brownfield-land,,local-authority-eng:SLF,S/BAR/027,1708400
brownfield-land,,local-authority-eng:SLF,S/BAR/039,1708401
brownfield-land,,local-authority-eng:SLF,S/BAR/057,1708402
brownfield-land,,local-authority-eng:SLF,S/BAR/070,1708403
brownfield-land,,local-authority-eng:SLF,S/BAR/071,1708404
brownfield-land,,local-authority-eng:SLF,S/BAR/075,1708405
brownfield-land,,local-authority-eng:SLF,S/BAR/077,1708406
brownfield-land,,local-authority-eng:SLF,S/BAR/078,1708407
brownfield-land,,local-authority-eng:SLF,S/BAR/079,1708408
brownfield-land,,local-authority-eng:SLF,S/BAR/080,1708409
brownfield-land,,local-authority-eng:SLF,S/BAR/082,1708410
brownfield-land,,local-authority-eng:SLF,S/BAR/083,1708411
brownfield-land,,local-authority-eng:SLF,S/BEL/016,1708412
brownfield-land,,local-authority-eng:SLF,S/BEL/032,1708413
brownfield-land,,local-authority-eng:SLF,S/BEL/033,1708414
brownfield-land,,local-authority-eng:SLF,S/BEL/034,1708415
brownfield-land,,local-authority-eng:SLF,S/BEL/035,1708416
brownfield-land,,local-authority-eng:SLF,S/BRO/004,1708417
brownfield-land,,local-authority-eng:SLF,S/BRO/010,1708418
brownfield-land,,local-authority-eng:SLF,S/BRO/032,1708419
brownfield-land,,local-authority-eng:SLF,S/BRO/043,1708420
brownfield-land,,local-authority-eng:SLF,S/BRO/062,1708421
brownfield-land,,local-authority-eng:SLF,S/BRO/087,1708422
brownfield-land,,local-authority-eng:SLF,S/BRO/090,1708423
brownfield-land,,local-authority-eng:SLF,S/BRO/091,1708424
brownfield-land,,local-authority-eng:SLF,S/BRO/092,1708425
brownfield-land,,local-authority-eng:SLF,S/BRO/093,1708426
brownfield-land,,local-authority-eng:SLF,S/CAD/004,1708427
brownfield-land,,local-authority-eng:SLF,S/CAD/017,1708428
brownfield-land,,local-authority-eng:SLF,S/CAD/021,1708429
brownfield-land,,local-authority-eng:SLF,S/CAD/022,1708430
brownfield-land,,local-authority-eng:SLF,S/CAD/048,1708431
brownfield-land,,local-authority-eng:SLF,S/CAD/051,1708432
brownfield-land,,local-authority-eng:SLF,S/CAD/100,1708433
brownfield-land,,local-authority-eng:SLF,S/CAD/102,1708434
brownfield-land,,local-authority-eng:SLF,S/CAD/103,1708435
brownfield-land,,local-authority-eng:SLF,S/CAD/104,1708436
brownfield-land,,local-authority-eng:SLF,S/CAD/105,1708437
brownfield-land,,local-authority-eng:SLF,S/CLA/013,1708438
brownfield-land,,local-authority-eng:SLF,S/ECC/001,1708439
brownfield-land,,local-authority-eng:SLF,S/ECC/008,1708440
brownfield-land,,local-authority-eng:SLF,S/ECC/013,1708441
brownfield-land,,local-authority-eng:SLF,S/ECC/033,1708442
brownfield-land,,local-authority-eng:SLF,S/ECC/064,1708443
brownfield-land,,local-authority-eng:SLF,S/ECC/066,1708444
brownfield-land,,local-authority-eng:SLF,S/ECC/067,1708445
brownfield-land,,local-authority-eng:SLF,S/ECC/068,1708446
brownfield-land,,local-authority-eng:SLF,S/ECC/069,1708447
brownfield-land,,local-authority-eng:SLF,S/ECC/070,1708448
brownfield-land,,local-authority-eng:SLF,S/ECC/071,1708449
brownfield-land,,local-authority-eng:SLF,S/ECC/072,1708450
brownfield-land,,local-authority-eng:SLF,S/ECC/073,1708451
brownfield-land,,local-authority-eng:SLF,S/ECC/074,1708452
brownfield-land,,local-authority-eng:SLF,S/ECC/075,1708453
brownfield-land,,local-authority-eng:SLF,S/ECC/078,1708454
brownfield-land,,local-authority-eng:SLF,S/ECC/079,1708455
brownfield-land,,local-authority-eng:SLF,S/ECC/081,1708456
brownfield-land,,local-authority-eng:SLF,S/IRL/002,1708457
brownfield-land,,local-authority-eng:SLF,S/IRL/027,1708458
brownfield-land,,local-authority-eng:SLF,S/IRL/029,1708459
brownfield-land,,local-authority-eng:SLF,S/IRL/030,1708460
brownfield-land,,local-authority-eng:SLF,S/IRW/004,1708461
brownfield-land,,local-authority-eng:SLF,S/IRW/005,1708462
brownfield-land,,local-authority-eng:SLF,S/IRW/006,1708463
brownfield-land,,local-authority-eng:SLF,S/IRW/025,1708464
brownfield-land,,local-authority-eng:SLF,S/IRW/029,1708465
brownfield-land,,local-authority-eng:SLF,S/IRW/045,1708466
brownfield-land,,local-authority-eng:SLF,S/IRW/045a,1708467
brownfield-land,,local-authority-eng:SLF,S/IRW/045b,1708468
brownfield-land,,local-authority-eng:SLF,S/IRW/046,1708469
brownfield-land,,local-authority-eng:SLF,S/IRW/048,1708470
brownfield-land,,local-authority-eng:SLF,S/IRW/052,1708471
brownfield-land,,local-authority-eng:SLF,S/IRW/053,1708472
brownfield-land,,local-authority-eng:SLF,S/IRW/073,1708473
brownfield-land,,local-authority-eng:SLF,S/IRW/085,1708474
brownfield-land,,local-authority-eng:SLF,S/IRW/088,1708475
brownfield-land,,local-authority-eng:SLF,S/IRW/089,1708476
brownfield-land,,local-authority-eng:SLF,S/IRW/090,1708477
brownfield-land,,local-authority-eng:SLF,S/IRW/091,1708478
brownfield-land,,local-authority-eng:SLF,S/IRW/092,1708479
brownfield-land,,local-authority-eng:SLF,S/IRW/093,1708480
brownfield-land,,local-authority-eng:SLF,S/IRW/094,1708481
brownfield-land,,local-authority-eng:SLF,S/IRW/095,1708482
brownfield-land,,local-authority-eng:SLF,S/IRW/096,1708483
brownfield-land,,local-authority-eng:SLF,S/IRW/097,1708484
brownfield-land,,local-authority-eng:SLF,S/IRW/098,1708485
brownfield-land,,local-authority-eng:SLF,S/IRW/099,1708486
brownfield-land,,local-authority-eng:SLF,S/KER/012,1708487
brownfield-land,,local-authority-eng:SLF,S/KER/014,1708488
brownfield-land,,local-authority-eng:SLF,S/KER/031,1708489
brownfield-land,,local-authority-eng:SLF,S/KER/033,1708490
brownfield-land,,local-authority-eng:SLF,S/KER/050,1708491
brownfield-land,,local-authority-eng:SLF,S/KER/051,1708492
brownfield-land,,local-authority-eng:SLF,S/KER/052,1708493
brownfield-land,,local-authority-eng:SLF,S/KER/054,1708494
brownfield-land,,local-authority-eng:SLF,S/LAN/038,1708495
brownfield-land,,local-authority-eng:SLF,S/LAN/049,1708496
brownfield-land,,local-authority-eng:SLF,S/LAN/057,1708497
brownfield-land,,local-authority-eng:SLF,S/LAN/060,1708498
brownfield-land,,local-authority-eng:SLF,S/LAN/064,1708499
brownfield-land,,local-authority-eng:SLF,S/LAN/078,1708500
brownfield-land,,local-authority-eng:SLF,S/LAN/081,1708501
brownfield-land,,local-authority-eng:SLF,S/LHU/018,1708502
brownfield-land,,local-authority-eng:SLF,S/LHU/025,1708503
brownfield-land,,local-authority-eng:SLF,S/LHU/033,1708504
brownfield-land,,local-authority-eng:SLF,S/LHU/047,1708505
brownfield-land,,local-authority-eng:SLF,S/LHU/053,1708506
brownfield-land,,local-authority-eng:SLF,S/LHU/064,1708507
brownfield-land,,local-authority-eng:SLF,S/LHU/066,1708508
brownfield-land,,local-authority-eng:SLF,S/LHU/072,1708509
brownfield-land,,local-authority-eng:SLF,S/LHU/076,1708510
brownfield-land,,local-authority-eng:SLF,S/ORD/008,1708511
brownfield-land,,local-authority-eng:SLF,S/ORD/010a,1708512
brownfield-land,,local-authority-eng:SLF,S/ORD/012a,1708513
brownfield-land,,local-authority-eng:SLF,S/ORD/012b,1708514
brownfield-land,,local-authority-eng:SLF,S/ORD/013,1708515
brownfield-land,,local-authority-eng:SLF,S/ORD/013a,1708516
brownfield-land,,local-authority-eng:SLF,S/ORD/014,1708517
brownfield-land,,local-authority-eng:SLF,S/ORD/015a,1708518
brownfield-land,,local-authority-eng:SLF,S/ORD/017,1708519
brownfield-land,,local-authority-eng:SLF,S/ORD/030,1708520
brownfield-land,,local-authority-eng:SLF,S/ORD/039,1708521
brownfield-land,,local-authority-eng:SLF,S/ORD/041,1708522
brownfield-land,,local-authority-eng:SLF,S/ORD/042,1708523
brownfield-land,,local-authority-eng:SLF,S/ORD/042a,1708524
brownfield-land,,local-authority-eng:SLF,S/ORD/043a,1708525
brownfield-land,,local-authority-eng:SLF,S/ORD/044,1708526
brownfield-land,,local-authority-eng:SLF,S/ORD/050,1708527
brownfield-land,,local-authority-eng:SLF,S/ORD/059,1708528
brownfield-land,,local-authority-eng:SLF,S/ORD/061,1708529
brownfield-land,,local-authority-eng:SLF,S/ORD/064,1708530
brownfield-land,,local-authority-eng:SLF,S/ORD/064a,1708531
brownfield-land,,local-authority-eng:SLF,S/ORD/065,1708532
brownfield-land,,local-authority-eng:SLF,S/ORD/074,1708533
brownfield-land,,local-authority-eng:SLF,S/ORD/075,1708534
brownfield-land,,local-authority-eng:SLF,S/ORD/082,1708535
brownfield-land,,local-authority-eng:SLF,S/ORD/085,1708536
brownfield-land,,local-authority-eng:SLF,S/ORD/087,1708537
brownfield-land,,local-authority-eng:SLF,S/ORD/087b,1708538
brownfield-land,,local-authority-eng:SLF,S/ORD/087c,1708539
brownfield-land,,local-authority-eng:SLF,S/ORD/087d,1708540
brownfield-land,,local-authority-eng:SLF,S/ORD/090,1708541
brownfield-land,,local-authority-eng:SLF,S/ORD/105,1708542
brownfield-land,,local-authority-eng:SLF,S/ORD/110,1708543
brownfield-land,,local-authority-eng:SLF,S/ORD/114,1708544
brownfield-land,,local-authority-eng:SLF,S/ORD/115,1708545
brownfield-land,,local-authority-eng:SLF,S/ORD/116,1708546
brownfield-land,,local-authority-eng:SLF,S/ORD/117,1708547
brownfield-land,,local-authority-eng:SLF,S/ORD/118,1708548
brownfield-land,,local-authority-eng:SLF,S/ORD/119,1708549
brownfield-land,,local-authority-eng:SLF,S/ORD/120,1708550
brownfield-land,,local-authority-eng:SLF,S/ORD/122,1708551
brownfield-land,,local-authority-eng:SLF,S/ORD/127,1708552
brownfield-land,,local-authority-eng:SLF,S/ORD/128,1708553
brownfield-land,,local-authority-eng:SLF,S/ORD/131,1708554
brownfield-land,,local-authority-eng:SLF,S/ORD/132,1708555
brownfield-land,,local-authority-eng:SLF,S/ORD/133,1708556
brownfield-land,,local-authority-eng:SLF,S/ORD/134,1708557
brownfield-land,,local-authority-eng:SLF,S/ORD/143,1708558
brownfield-land,,local-authority-eng:SLF,S/PBU/009,1708559
brownfield-land,,local-authority-eng:SLF,S/PBU/011,1708560
brownfield-land,,local-authority-eng:SLF,S/PBU/025,1708561
brownfield-land,,local-authority-eng:SLF,S/PBU/034,1708562
brownfield-land,,local-authority-eng:SLF,S/PBU/051,1708563
brownfield-land,,local-authority-eng:SLF,S/SNO/005,1708564
brownfield-land,,local-authority-eng:SLF,S/SNO/045,1708565
brownfield-land,,local-authority-eng:SLF,S/SNO/045b,1708566
brownfield-land,,local-authority-eng:SLF,S/SNO/046,1708567
brownfield-land,,local-authority-eng:SLF,S/SSO/006,1708568
brownfield-land,,local-authority-eng:SLF,S/SSO/024a,1708569
brownfield-land,,local-authority-eng:SLF,S/SSO/048,1708570
brownfield-land,,local-authority-eng:SLF,S/SSO/050,1708571
brownfield-land,,local-authority-eng:SLF,S/SSO/053,1708572
brownfield-land,,local-authority-eng:SLF,S/SSO/054,1708573
brownfield-land,,local-authority-eng:SLF,S/SSO/055,1708574
brownfield-land,,local-authority-eng:SLF,S/WIN/032,1708575
brownfield-land,,local-authority-eng:SLF,S/WIN/034,1708576
brownfield-land,,local-authority-eng:SLF,S/WIN/035,1708577
brownfield-land,,local-authority-eng:SLF,S/WIN/036,1708578
brownfield-land,,local-authority-eng:SLF,S/WNO/013,1708579
brownfield-land,,local-authority-eng:SLF,S/WNO/041,1708580
brownfield-land,,local-authority-eng:SLF,S/WNO/043,1708581
brownfield-land,,local-authority-eng:SLF,S/WNO/061,1708582
brownfield-land,,local-authority-eng:SLF,S/WNO/062,1708583
brownfield-land,,local-authority-eng:SLF,S/WNO/063,1708584
brownfield-land,,local-authority-eng:SLF,S/WOR/013,1708585
brownfield-land,,local-authority-eng:SLF,S/WOR/015,1708586
brownfield-land,,local-authority-eng:SLF,S/WOR/056,1708587
brownfield-land,,local-authority-eng:SLF,S/WOR/059,1708588
brownfield-land,,local-authority-eng:SLF,S/WOR/063,1708589
brownfield-land,,local-authority-eng:SLF,S/WOR/066,1708590
brownfield-land,,local-authority-eng:SLF,S/WOR/068,1708591
brownfield-land,,local-authority-eng:SLF,S/WSE/021,1708592
brownfield-land,,local-authority-eng:SLF,S/WSE/037,1708593
brownfield-land,,local-authority-eng:SLF,S/WSE/038,1708594
brownfield-land,,local-authority-eng:SLF,S/WSE/039,1708595
brownfield-land,,local-authority-eng:SLF,S/WSE/040,1708596
brownfield-land,,local-authority-eng:SLF,S/WSE/042,1708597
brownfield-land,,local-authority-eng:SLF,S/WSE/043,1708598
brownfield-land,,local-authority-eng:SLF,S/WSE/044,1708599
brownfield-land,,local-authority-eng:SLF,S/WSE/045,1708600
brownfield-land,,local-authority-eng:SLF,S/WSO/013,1708601
brownfield-land,,local-authority-eng:SLF,S/WSO/028,1708602
brownfield-land,,local-authority-eng:SLF,S/WSO/038,1708603
brownfield-land,,local-authority-eng:SLF,S/WSO/039,1708604
brownfield-land,,local-authority-eng:SLF,S/WSO/040,1708605
brownfield-land,,local-authority-eng:SLF,S/WSO/041,1708606
brownfield-land,,local-authority-eng:SLF,S/WSO/042,1708607
brownfield-land,,local-authority-eng:BDF,20/00303/S73,1708608
brownfield-land,,local-authority-eng:BDF,18/01105/CPNO,1708609
brownfield-land,,local-authority-eng:BDF,19/00799/CPNO,1708610
brownfield-land,,local-authority-eng:BDF,20/00731/FUL,1708611
brownfield-land,,local-authority-eng:BDF,17/02829/FUL,1708612
brownfield-land,,local-authority-eng:BDF,Duckmill Lane Policy 9,1708613
brownfield-land,,local-authority-eng:BDF,Stewartby Brickworks Policy 25,1708614
brownfield-land,,local-authority-eng:BDF,Borough Hall Policy 13,1708615
brownfield-land,,local-authority-eng:BDF,Ford End Road Policy 12,1708616
brownfield-land,,local-authority-eng:BDF,Greyfriars Policy 11,1708617
brownfield-land,,local-authority-eng:BDF,South of the river Policy 14,1708618
brownfield-land,,local-authority-eng:BDF,Bedford Station Policy 10,1708619
brownfield-land,,local-authority-eng:BDF,"Bedford Road, Kempston Policy 19",1708620
brownfield-land,,local-authority-eng:BDF,18/01087/MAF,1708621
brownfield-land,,local-authority-eng:BDF,14/00512/FUL,1708622
brownfield-land,,local-authority-eng:BDF,14/01897/FUL,1708623
brownfield-land,,local-authority-eng:BDF,16/01688/FUL,1708624
brownfield-land,,local-authority-eng:BDF,17/02110/MAF,1708625
brownfield-land,,local-authority-eng:BDF,19/01574/MAR,1708626
brownfield-land,,local-authority-eng:BDF,17/02141/MAO,1708627
brownfield-land,,local-authority-eng:BDF,16/00103/FUL,1708628
brownfield-land,,local-authority-eng:BDF,18/00120/FUL,1708629
brownfield-land,,local-authority-eng:BDF,18/00377/CPNO,1708630
brownfield-land,,local-authority-eng:BDF,18/01012/CPNO,1708631
brownfield-land,,local-authority-eng:BDF,18/01239/MAF,1708632
brownfield-land,,local-authority-eng:BDF,18/02635/FUL,1708633
brownfield-land,,local-authority-eng:BDF,18/01709/OUT,1708634
brownfield-land,,local-authority-eng:BDF,19/00086/COU,1708635
brownfield-land,,local-authority-eng:BDF,18/02005/FUL,1708636
brownfield-land,,local-authority-eng:BDF,20/00503/CPNO,1708637
brownfield-land,,local-authority-eng:BDF,20/00830/FUL,1708638
brownfield-land,,local-authority-eng:BDF,19/00753/CPNO,1708639
brownfield-land,,local-authority-eng:BDF,18/00282/MAF,1708640
brownfield-land,,local-authority-eng:BDF,18/02684/MAF,1708641
brownfield-land,,local-authority-eng:BDF,19/00611/FUL,1708642
brownfield-land,,local-authority-eng:BDF,18/01272/CPNO,1708643
brownfield-land,,local-authority-eng:BDF,19/01155/MAF,1708644
brownfield-land,,local-authority-eng:BDF,19/02127/FUL,1708645
brownfield-land,,local-authority-eng:BDF,18/00574/FUL,1708646
brownfield-land,,local-authority-eng:BDF,19/00286/FUL,1708647
brownfield-land,,local-authority-eng:BDF,19/00743/MAF,1708648
brownfield-land,,local-authority-eng:BDF,19/01765/FUL,1708649
brownfield-land,,local-authority-eng:BDF,20/00450/CPNO,1708650
brownfield-land,,local-authority-eng:BDF,17/01208/MAF,1708651
brownfield-land,,local-authority-eng:BDF,20/01199/FUL,1708652
brownfield-land,,local-authority-eng:BDF,20/01507/CPNO,1708653
brownfield-land,,local-authority-eng:BDF,20/01583/CPNO,1708654
brownfield-land,,local-authority-eng:BDF,20/01467/CPNO,1708655
brownfield-land,,local-authority-eng:BAE,BFR03,1708656
brownfield-land,,local-authority-eng:BAE,BFR04,1708657
brownfield-land,,local-authority-eng:BAE,BFR05,1708658
brownfield-land,,local-authority-eng:BAE,BFR06,1708659
brownfield-land,,local-authority-eng:BAE,BFR07,1708660
